feature,value,shap_value
자산,9890,0.1044069
자산,39664,-0.8593248
자산,9428,0.01535861
자산,13008,-0.29426178
자산,17824,-0.5515729
자산,86419,-1.2580751
자산,1015,1.85751
자산,41356,-0.65676945
자산,29832,-1.1243085
자산,70830,-0.7046991
자산,24610,-0.36380684
자산,36086,-0.7037409
자산,14468,0.008135058
자산,4080,0.36279467
자산,46422,-0.82146835
자산,62286,-0.96939254
자산,28392,-1.1528183
자산,36913,-0.7490685
자산,111748,-2.062133
자산,67400,-0.62375873
자산,97996,-0.8326203
자산,29020,-1.1938002
자산,20912,-0.74056906
자산,266,1.2508743
자산,10411,-0.10021006
자산,32207,-0.7408874
자산,19420,-0.71420115
자산,26467,-0.5609597
자산,48723,-0.8360622
자산,29760,-0.9638328
자산,30778,-0.8318763
자산,20950,-0.5346375
자산,12510,-0.05791272
자산,23746,-0.54748696
자산,22601,-0.6574177
자산,12080,-0.10618226
자산,29690,-0.81685305
자산,15172,-0.25611877
자산,7010,0.27520293
자산,10179,0.09813893
자산,75533,-0.86032736
자산,12590,-0.15494259
자산,6250,0.27831745
자산,17060,-0.448908
자산,320,1.7196326
자산,55098,-0.95881075
자산,44219,-0.65978074
자산,34426,-0.6303918
자산,21302,-0.49968812
자산,144756,-1.5369608
자산,18864,-0.6316718
자산,54520,-0.665404
자산,172592,-1.888067
자산,226239,-1.6097142
자산,28216,-0.78708655
자산,73814,-0.3301568
자산,78330,-1.0633229
자산,17826,-0.51495886
자산,72938,-0.27342626
자산,42788,-0.8713394
자산,4570,0.29410022
자산,24956,-0.56119245
자산,73456,-0.16528141
자산,84750,-0.97971874
자산,10580,-0.2033689
자산,78275,-1.0813352
자산,13050,-0.34302872
자산,4544,0.2164389
자산,22880,-0.58835584
자산,137250,-1.6358972
자산,54156,-0.70275486
자산,44536,-0.67824364
자산,7825,0.4383463
자산,10910,-0.15785936
자산,31091,-0.6769043
자산,11320,-0.18512058
자산,6392,0.26439527
자산,54726,-0.6388027
자산,128260,-2.026307
자산,90864,-0.46612868
자산,79010,-0.9581833
자산,6328,0.39344501
자산,15840,-0.61494625
자산,18168,-0.49607432
자산,7130,0.15087235
자산,21600,-0.33785278
자산,23270,-0.6008821
자산,25800,-0.38691878
자산,64205,-0.94407177
자산,80693,-0.81943226
자산,48450,-0.8565098
자산,22998,-0.49878207
자산,10360,-0.08919015
자산,63790,-0.89462996
자산,81880,-0.8582189
자산,75770,-0.81701297
자산,20895,-0.60914683
자산,10004,0.117160924
자산,181,1.3980663
자산,5,1.5029253
자산,1163,1.3765136
자산,30556,-1.0747046
자산,91036,-0.6845374
자산,42720,-0.608963
자산,135720,-1.624907
자산,27190,-0.34169018
자산,88374,-0.899722
자산,3344,0.45321286
자산,101734,-2.0447018
자산,186732,-1.6862998
자산,8805,0.043651912
자산,43070,-0.6877426
자산,50702,-0.7984739
자산,8054,0.11255872
자산,7640,0.20050065
자산,32454,-0.95910525
자산,35950,-0.6321688
자산,82300,-1.1336997
자산,53100,-0.76934284
자산,174808,-1.8974651
자산,26054,-0.31673366
자산,14260,-0.20431834
자산,83540,-0.99458
자산,150738,-1.4713799
자산,23116,-0.7967038
자산,88405,-1.0294111
자산,18915,-0.4111495
자산,30817,-0.65539926
자산,19872,-0.5523962
자산,63814,-0.64563847
자산,44216,-0.62337816
자산,50042,-0.8301831
자산,21880,-0.32188013
자산,25590,-0.566575
자산,12069,-0.13832124
자산,5730,0.31064156
자산,121836,-2.128823
자산,23747,-0.35921833
자산,31681,-0.40455085
자산,25106,-0.4565842
자산,81636,-0.9365183
자산,2382,1.525539
자산,26310,-0.2972769
자산,11690,-0.3236999
자산,16770,-0.3310175
자산,61712,-0.81957364
자산,16001,-0.63084424
자산,26934,-0.4156118
자산,75331,-0.4107834
자산,6528,0.36479667
자산,36563,-0.40758106
자산,24112,-0.463485
자산,27544,-0.7413009
자산,9870,0.20999551
자산,490,1.7067746
자산,6087,0.122766934
자산,64346,-0.6823752
자산,1950,1.0088402
자산,24455,-0.5225183
자산,23567,-0.082052454
자산,75956,-0.59503895
자산,16626,-0.3200825
자산,26606,-0.33484116
자산,870,0.9217285
자산,44668,-0.30719373
자산,37459,-0.70325476
자산,17830,-0.39516816
자산,22720,-0.45614272
자산,4985,0.1804705
자산,30370,-0.8422277
자산,31720,-0.7648986
자산,68918,-0.6098696
자산,31059,-0.7559132
자산,35678,-0.60562277
자산,90,1.3437355
자산,388,1.0134994
자산,38510,-0.86990786
자산,9515,-0.08427609
자산,1770,1.6876581
자산,13420,-0.02277706
자산,23200,-0.49436203
자산,15814,-0.4646357
자산,1373,1.5862799
자산,17164,-0.8961178
자산,33000,-0.5470069
자산,15780,-0.59576976
자산,28050,-1.2320889
자산,153,1.8147799
자산,385875,-2.1295881
자산,57738,-0.7698862
자산,48620,-0.8880067
자산,30281,-0.80235034
자산,105180,-2.1744328
자산,77300,-1.1091632
자산,13940,-0.28212753
자산,41100,-0.61505234
자산,14560,-0.35577765
자산,16700,-0.72201955
자산,21179,-0.29028895
자산,26082,-0.43740156
자산,18940,-0.8755533
자산,8750,0.06994007
자산,23915,-0.3829673
자산,21620,-0.44701082
자산,10000,-0.07300126
자산,5007,0.21183817
자산,37474,-0.81399506
자산,95032,-0.9932868
자산,49324,-0.78002775
자산,64278,-0.88420117
자산,3838,0.47317594
자산,12260,-0.04924758
자산,14660,-0.24660154
자산,78891,-1.0136194
자산,4326,0.2784368
자산,14600,-0.3147402
자산,657,1.4753346
자산,996,0.964286
자산,46800,-0.5010189
자산,23395,-0.4387305
자산,10258,-0.062695056
자산,40940,-0.760039
자산,17676,-0.4378796
자산,24437,-0.50585127
자산,87778,-1.167847
자산,25840,-0.5673564
자산,28766,-1.0648336
자산,12350,-0.2447496
자산,39611,-0.825595
자산,32827,-0.72536576
자산,6455,0.2817784
자산,42100,-0.95835495
자산,3310,0.62423337
자산,31660,-0.70488554
자산,35196,-0.6651326
자산,33000,-0.80864376
자산,56180,-0.7116954
자산,43300,-0.69214165
자산,31980,-0.84096706
자산,18680,-0.41047785
자산,10512,-0.11969635
자산,26250,-0.46847275
자산,97200,-1.1785755
자산,108460,-1.6831918
자산,505,1.6301149
자산,148690,-2.0070794
자산,30807,-0.57604337
자산,52750,-0.8433895
자산,127984,-1.7849348
자산,45260,-0.77429485
자산,22410,-0.21155196
자산,73004,-0.33052808
자산,90,1.4587456
자산,37386,-0.65357256
자산,43750,-0.73839724
자산,103988,-2.1563275
자산,73163,-0.6929861
자산,20928,-0.48488364
자산,159024,-1.9141717
자산,43390,-0.5302682
자산,90310,-0.95926374
자산,11810,-0.05687229
자산,12940,-0.22078726
자산,128400,-1.8247529
자산,87858,-1.2283214
자산,600,1.3678746
자산,42110,-0.56181747
자산,72624,-0.48583335
자산,357400,-1.5713661
자산,109375,-2.0065634
자산,72142,-0.3878623
자산,99200,-2.2212002
자산,38894,-0.74337614
자산,70604,-0.76167506
자산,7457,0.29374832
자산,286680,-1.4592531
자산,34031,-0.32043353
자산,97884,-0.93442315
자산,20420,-0.601536
자산,6100,0.33776605
자산,56500,-0.99515116
자산,159438,-1.6598974
자산,3880,0.26391056
자산,47620,-0.5448636
자산,55281,-1.1098335
자산,51700,-0.97665507
자산,58504,-0.89953303
자산,6500,0.2689416
자산,36440,-0.71625066
자산,8320,0.16530693
자산,419500,-0.8749239
자산,76156,-0.5735696
자산,116055,-2.0362701
자산,108280,-1.6194382
자산,8296,0.4108532
자산,18546,-0.45367983
자산,1000,1.556164
자산,21200,-0.57999027
자산,20380,-0.60669225
자산,5832,0.4121707
자산,11942,-0.2548605
자산,15546,-0.72744626
자산,7000,0.61916596
자산,2210,1.233736
자산,53390,-0.33507377
자산,99510,-2.0523455
자산,21201,-0.5484719
자산,136844,-1.5352302
자산,79647,-1.0148312
자산,16450,-0.7656248
자산,14410,-0.32064843
자산,51804,-0.7324247
자산,103802,-1.7140293
자산,31350,-0.85051036
자산,185060,-1.7264068
자산,6180,0.37445068
자산,27585,-0.524261
자산,85080,-1.1538336
자산,15350,-0.4134729
자산,14420,-0.34834188
자산,13190,-0.17372619
자산,48050,-0.98759335
자산,30583,-0.5377113
자산,187144,-1.87305
자산,22140,-0.6272301
자산,68550,-0.5496678
자산,135670,-1.245285
자산,138900,-1.908743
자산,4290,0.41520724
자산,206044,-1.6753827
자산,435,1.4774092
자산,63461,-1.1979176
자산,37082,-0.568718
자산,64718,-0.7425438
자산,1488,1.1436505
자산,43578,-0.70113
자산,11059,-0.09294706
자산,42257,-0.845968
자산,324620,-1.3201656
자산,2140,1.2727829
자산,5768,0.44030103
자산,93350,-0.5124657
자산,1932,1.1470346
자산,17564,-0.6270813
자산,9680,0.015275348
자산,29685,-1.1125938
자산,32836,-0.67169154
자산,86340,-1.1565528
자산,50100,-0.7488983
자산,11815,0.03242627
자산,24305,-0.5943453
자산,166000,-1.5221909
자산,32424,-0.868744
자산,22200,-0.6864468
자산,34236,-0.7235896
자산,79180,-1.0195038
자산,32595,-0.778437
자산,20044,-0.66001946
자산,71236,-0.56735396
자산,55670,-0.6862716
자산,73611,-0.2629857
자산,53358,-0.77679074
자산,171720,-1.8918122
자산,35900,-0.79395956
자산,17566,-0.46926716
자산,70066,-0.35631633
자산,32290,-0.79938227
자산,96750,-0.7582735
자산,119048,-2.2887077
자산,38286,-0.58251226
자산,30700,-1.2279236
자산,9700,-0.047193207
자산,53496,-0.81794274
자산,27466,-0.8117518
자산,14892,-0.2168124
자산,5834,0.5425561
자산,12040,-0.2520995
자산,24870,-0.3494981
자산,542,1.489665
자산,2672,0.97201854
자산,53770,-0.88709193
자산,3880,0.0528008
자산,67640,-0.63412416
자산,62260,-0.9507235
자산,78700,-1.1252816
자산,79520,-1.0617172
자산,71862,-0.90578413
자산,39748,-0.66511655
자산,75405,-0.3119506
자산,20640,-0.4501577
자산,140760,-1.3640908
자산,6040,0.36006835
자산,13932,-0.11810359
자산,6450,0.18101704
자산,30425,-0.86153746
자산,122300,-1.9504436
자산,20400,-0.5632265
자산,110,1.7827812
자산,71520,-0.30136135
자산,143118,-1.5448363
자산,58619,-1.0410631
자산,48270,-0.7491079
자산,3620,0.28110477
자산,33075,-0.7070477
자산,10785,-0.020190895
자산,60280,-0.70384204
자산,140000,-1.5736598
자산,93145,-0.6973961
자산,36071,-0.6974721
자산,10799,-0.1448633
자산,88380,-1.3808436
자산,150802,-1.6229734
자산,8200,0.3498047
자산,47040,-0.76729965
자산,24988,-0.30260837
자산,17653,-0.2817112
자산,25868,-0.27082276
자산,24236,-0.43079317
자산,24524,-0.5718699
자산,25070,-0.42314008
자산,1652,0.7768426
자산,20722,-0.6075374
자산,21318,-0.09834468
자산,2160,1.034496
자산,79014,-1.2871253
자산,32400,-0.7269639
자산,39570,-0.76045597
자산,1850,1.0512434
자산,135000,-1.9574994
자산,112630,-2.0271168
자산,51918,-0.6733888
자산,37916,-0.7285893
자산,61820,-0.85486007
자산,1150,1.7761915
자산,650,0.89882314
자산,123150,-1.8248252
자산,233480,-1.4400514
자산,70900,-0.6048478
자산,97010,-0.71855694
자산,156825,-1.7684917
자산,24450,-0.26877025
자산,22250,-0.69417614
자산,205900,-1.8562193
자산,68306,-0.6936499
자산,32780,-0.83582723
자산,3310,0.536003
자산,4350,0.2745785
자산,120660,-1.8326032
자산,141010,-1.7553452
자산,6456,0.34520346
자산,7540,0.23239595
자산,40792,-0.68775684
자산,257000,-1.5732762
자산,103810,-1.7811688
자산,65966,-0.8542311
자산,77539,-1.2930812
자산,79050,-1.0595992
자산,527270,-1.4709936
자산,97280,-1.1148634
자산,49970,-0.85007644
자산,35930,-0.60041136
자산,21010,-0.2832344
자산,59660,-0.90382224
자산,316160,-1.8209736
자산,175359,-1.6503859
자산,10000,0.0058433847
자산,51700,-0.90433806
자산,8282,0.3950881
자산,109694,-1.9002883
자산,87380,-1.3754178
자산,45300,-0.62013173
자산,36232,-0.71305937
자산,95583,-0.6298897
자산,20213,-0.6130082
자산,320,1.553002
자산,66830,-0.7891711
자산,95658,-0.8114559
자산,57620,-0.8069066
자산,135000,-1.343992
자산,14000,-0.2527203
자산,4992,0.2508981
자산,156910,-1.8411161
자산,143900,-1.2073886
자산,106131,-1.8024354
자산,222410,-1.7123861
자산,139821,-1.2043684
자산,57840,-0.7501224
자산,65346,-0.67330885
자산,38710,-0.63137853
자산,46909,-0.78114754
자산,64100,-0.8297823
자산,817,1.4786133
자산,16700,-0.5653574
자산,4050,0.24686898
자산,78966,-0.90448606
자산,14096,-0.19847807
자산,38880,-0.9639118
자산,12090,-0.06409139
자산,1600,1.4588399
자산,74250,-0.49012178
자산,64910,-1.0356923
자산,3600,0.6063478
자산,30150,-1.0126021
자산,7930,0.362733
자산,9270,-0.011350136
자산,8888,0.23406506
자산,28754,-1.0721833
자산,48670,-0.60287035
자산,28590,-1.1831683
자산,108200,-1.8334608
자산,27813,-1.176189
자산,3481,0.7136376
자산,79650,-1.2252274
자산,61626,-0.8536779
자산,25320,-0.41899487
자산,10848,-0.120883964
자산,48320,-0.6455416
자산,17717,-0.74619746
자산,165382,-2.013834
자산,52510,-0.9121887
자산,26836,-0.35192975
자산,32506,-0.60219455
자산,66772,-0.8536453
자산,53830,-0.6018788
자산,32481,-0.7282445
자산,9337,-0.03271538
자산,4960,0.21459402
자산,44643,-0.6745374
자산,38940,-0.97002745
자산,57590,-0.6348366
자산,68820,-0.515445
자산,25088,-0.33581248
자산,31673,-0.7262039
자산,14583,-0.3900573
자산,49805,-0.46381694
자산,7314,0.24675134
자산,20676,-0.16024432
자산,19013,-0.40128845
자산,133324,-1.429927
자산,84191,-0.978986
자산,90500,-1.1233448
자산,676,1.178402
자산,11660,-0.111438066
자산,55010,-0.8823392
자산,87018,-1.3658768
자산,4709,0.27420592
자산,229940,-2.0297775
자산,60330,-0.7351957
자산,1560,1.6061059
자산,67324,-0.85950947
자산,28449,-1.1704853
자산,190,1.5631528
자산,59000,-0.45266658
자산,60972,-0.88030183
자산,55831,-0.7418594
자산,11960,-0.08797834
자산,69028,-0.7733045
자산,30252,-1.0974114
자산,2620,0.8183091
자산,112070,-2.2842047
자산,10068,0.09355399
자산,101090,-2.3052583
자산,27680,-1.0531032
자산,13050,-0.17494476
자산,189210,-1.9758201
자산,96010,-0.6980486
자산,37200,-0.744501
자산,34687,-0.7262708
자산,153510,-1.9508063
자산,30066,-1.0738033
자산,38760,-0.75979763
자산,52930,-0.5349305
자산,74800,-0.45899212
자산,47810,-0.7547364
자산,210,1.680272
자산,38500,-0.38789314
자산,49308,-0.56760246
자산,30820,-0.7884897
자산,53926,-0.37510052
자산,69068,-0.3826974
자산,36415,-0.5870646
자산,23760,-0.54750764
자산,7179,0.16408199
자산,241590,-1.4291191
자산,93859,-0.6800621
자산,27070,-0.6395724
자산,86840,-1.0870568
자산,15425,-0.41174158
자산,9295,0.062954634
자산,33328,-0.7034558
자산,68707,-0.64377123
자산,12044,-0.2055054
자산,30460,-0.59630626
자산,8080,0.3403966
자산,15760,-0.5950663
자산,12900,-0.22142246
자산,41001,-0.6544693
자산,46950,-0.8137427
자산,6100,0.32692912
자산,217939,-1.2879621
자산,65226,-0.57206297
자산,131694,-1.6453009
자산,42100,-0.8403694
자산,2758,0.45285866
자산,9120,-0.031974893
자산,30468,-0.86369157
자산,76810,-1.1857939
자산,76798,-0.9092847
자산,11665,-0.14602758
자산,20741,-0.6253953
자산,41400,-0.7238272
자산,5886,0.35286504
자산,12390,-0.23312856
자산,3275,0.54403675
자산,11436,-0.26386553
자산,55910,-0.5506177
자산,4780,0.23518822
자산,4000,0.2156101
자산,20080,-0.47497737
자산,41460,-0.57981336
자산,31675,-0.69320935
자산,15674,-0.4260839
자산,1500,1.5410736
자산,20100,-0.9684084
자산,53500,-0.8765162
자산,20074,-0.49554467
자산,146163,-1.7259235
자산,49370,-0.6881884
자산,29382,-1.1135403
자산,135774,-1.8016943
자산,10920,-0.1892174
자산,35030,-0.63033473
자산,65091,-0.9124582
자산,13570,-0.24229546
자산,18200,-0.8120259
자산,27552,-0.5469088
자산,19823,-0.5263949
자산,20,1.793527
자산,161689,-1.6341132
자산,10410,-0.093988314
자산,57819,-0.96985275
자산,7720,0.1845849
자산,27080,-0.48366588
자산,31730,-0.89768726
자산,36033,-0.6723939
자산,18104,-0.65053976
자산,32590,-0.35350722
자산,13923,-0.24023765
자산,13015,-0.09546347
자산,114637,-1.925662
자산,33476,-0.5553941
자산,90420,-1.155279
자산,8050,0.26546735
자산,23788,-0.23908292
자산,40100,-0.75151
자산,38680,-0.7303
자산,128100,-2.0041142
자산,600,1.7373323
자산,16560,-0.70632815
자산,630,1.6254331
자산,4100,0.17736073
자산,19653,-0.25634706
자산,19255,-0.7565988
자산,41941,-0.78270334
자산,66660,-0.6843098
자산,90800,-0.6997292
자산,14704,-0.20207104
자산,123040,-2.037604
자산,24117,-0.44775298
자산,14047,-0.26938155
자산,8420,0.3344328
자산,22222,-0.69855535
자산,25240,-0.35021216
자산,73717,-0.67860556
자산,16196,-0.6956366
자산,43270,-0.877456
자산,47820,-0.64812446
자산,62456,-0.85081553
자산,10801,-0.073154524
자산,54163,-0.65546745
자산,1345,1.1970806
자산,3414,0.67302644
자산,2070,1.2617509
자산,15820,-0.6738443
자산,40580,-0.7095596
자산,53590,-0.9722453
자산,10090,0.13037229
자산,32402,-0.5693116
자산,56440,-0.7342541
자산,18760,-0.6120683
자산,16976,-0.60917526
자산,2820,0.7337744
자산,9340,0.06325391
자산,8280,0.28707132
자산,33877,-0.64598423
자산,10300,-0.07475166
자산,64397,-0.9353312
자산,7084,0.28912297
자산,1164,1.5368644
자산,694,1.1776557
자산,4246,0.3205196
자산,9575,-0.086179905
자산,89011,-1.0268002
자산,1020,1.3329864
자산,127256,-1.9662606
자산,31161,-0.72123224
자산,9918,0.035377264
자산,4246,0.27792722
자산,8210,0.3466418
자산,44734,-0.5441455
자산,2411,1.2340524
자산,31300,-0.8350527
자산,12100,-0.116716385
자산,15866,-0.65456253
자산,2660,0.9509842
자산,1040,1.3128254
자산,38874,-0.6720388
자산,34236,-0.68329847
자산,25748,-0.26729077
자산,16234,-0.58408993
자산,19310,-0.45706338
자산,20510,-0.45360634
자산,14550,-0.12323019
자산,45144,-0.32562754
자산,185925,-1.7507236
자산,15290,-0.32899338
자산,12888,-0.12705187
자산,12550,-0.3500971
자산,8400,0.40496325
자산,7110,0.49308136
자산,123230,-2.1124926
자산,22808,-0.4399481
자산,24041,-0.40303007
자산,16580,-0.34861538
자산,81551,-0.6864394
자산,52640,-0.63472867
자산,14314,-0.21798585
자산,77908,-1.0863181
자산,64410,-0.8057293
자산,22100,-0.546858
자산,10080,0.046618942
자산,4300,0.29655513
자산,19620,-0.71731615
자산,2553,0.6531525
자산,13760,-0.19010177
자산,25649,-0.4368252
자산,11436,-0.0019870587
자산,19000,-0.6654881
자산,44810,-0.45963842
자산,47400,-0.8558086
자산,19016,-0.60605025
자산,30000,-1.134319
자산,36934,-0.48333868
자산,16497,-0.4788908
자산,45550,-0.8405598
자산,75430,-0.62328166
자산,28799,-1.1007085
자산,13987,-0.19482261
자산,10800,-0.089128636
자산,23185,-0.42247435
자산,500,1.6436788
자산,41750,-0.74568075
자산,17115,-0.68053734
자산,159020,-1.6227635
자산,13130,-0.30175143
자산,26640,-0.4869463
자산,4400,0.19122218
자산,116480,-1.9297296
자산,97486,-0.83400494
자산,17210,-0.5364672
자산,42588,-0.8018018
